,Unnamed: 0,app_id,amnt,currency,operation_kind,card_type,operation_type,operation_type_group,ecommerce_flag,payment_system,income_flag,mcc,country,city,mcc_category,day_of_week,hour,days_before,weekofyear,hour_diff,transaction_number,product,flag
6414,6414,30,0.3434263086998917,1,1,21,1,1,1,1,1,1,1,1,1,1,19,51,47,0,371,0,0
6415,6415,30,0.3876771200456198,1,1,21,1,1,1,1,1,5,1,1,4,2,11,50,47,16,372,0,0
6416,6416,30,0.4654254330729043,1,2,21,3,1,1,4,1,2,1,1,2,7,14,49,47,27,373,0,0
6417,6417,30,0.3553849695218375,1,1,37,2,1,1,2,1,1,1,1,1,6,16,48,30,26,374,0,0
6418,6418,30,0.3301814280108847,1,1,79,1,1,1,1,1,1,1,1,1,4,18,46,30,50,375,0,0
6419,6419,30,0.3688982858946326,1,1,79,1,1,1,1,1,1,1,1,1,4,18,46,30,0,376,0,0
6420,6420,30,0.3458475817257929,1,1,79,1,1,1,1,1,26,1,1,14,1,10,44,30,40,377,0,0
6421,6421,30,0.352469970798304,1,1,79,1,1,1,1,1,1,1,1,1,1,18,44,30,8,378,0,0
6422,6422,30,0.338674353713554,1,1,79,1,1,1,1,1,1,1,1,1,7,16,42,30,46,379,0,0
6423,6423,30,0.3624024974028165,1,1,79,1,1,1,1,1,1,1,1,1,7,16,42,30,0,380,0,0
6424,6424,30,0.3366236787901125,1,1,21,1,1,1,1,1,1,1,1,1,6,19,41,31,27,381,0,0
6425,6425,30,0.5168336566977262,1,2,37,3,1,1,4,1,2,1,1,2,5,15,40,31,19,382,0,0
6426,6426,30,0.4272409999430757,1,1,37,2,1,1,2,1,17,1,1,15,5,16,40,31,1,383,0,0
6427,6427,30,0.3631468958890179,1,1,37,2,1,1,2,1,1,1,1,1,5,17,40,31,1,384,0,0
6428,6428,30,0.4779440811646806,1,2,37,3,1,1,4,1,2,1,1,2,5,17,40,31,0,385,0,0
6429,6429,30,0.3964790657147782,1,1,21,1,1,1,1,1,15,1,1,5,4,9,39,31,15,386,0,0
6430,6430,30,0.3543793173000579,1,1,37,2,1,1,2,1,17,1,1,15,4,14,39,31,6,387,0,0
6431,6431,30,0.3582981093707621,1,1,37,2,1,1,2,1,1,1,1,1,4,15,39,31,1,388,0,0
6432,6432,30,0.3876771200456198,1,2,37,3,1,1,4,1,2,1,1,2,4,15,39,31,0,389,0,0
6433,6433,30,0.3868697119851653,1,1,21,1,1,1,1,1,1,1,1,1,4,18,39,31,4,390,0,0
6434,6434,30,0.3580629419785358,1,1,21,1,1,1,1,1,1,1,1,1,4,19,39,31,0,391,0,0
6435,6435,30,0.3385399491173855,1,1,21,1,1,1,1,1,1,1,1,1,4,22,39,31,4,392,0,0
6436,6436,30,0.4492871471021893,1,2,37,3,1,1,4,1,2,1,1,2,3,15,38,31,17,393,0,0
6437,6437,30,0.3876771200456198,1,2,37,3,1,1,4,1,2,1,1,2,3,17,38,31,2,394,0,0
6438,6438,30,0.342252215130998,1,1,21,1,1,1,1,1,1,1,1,1,3,18,38,31,1,395,0,0
6439,6439,30,0.4265442702066148,1,2,21,7,1,1,1,1,2,1,1,2,3,18,38,31,0,396,0,0
6440,6440,30,0.3003135896921176,1,1,37,2,1,1,2,1,50,1,1,6,1,16,37,31,22,397,0,0
6441,6441,30,0.3226208174967707,1,1,37,2,1,1,2,1,50,1,1,6,1,16,37,31,0,398,0,0
6442,6442,30,0.377744455000635,1,1,21,1,1,1,1,1,1,1,1,1,2,14,36,31,22,399,0,0
6443,6443,30,0.4265442702066148,1,2,21,3,1,1,4,1,2,1,1,2,7,12,35,31,22,400,0,0
6444,6444,30,0.3910899502286609,1,1,21,1,1,1,1,1,1,1,1,1,7,14,35,31,2,401,0,0
6445,6445,30,0.3381347929018606,1,1,21,1,1,1,1,1,10,1,1,7,7,19,35,31,4,402,0,0
6446,6446,30,0.2847877557199689,1,1,21,1,1,1,1,1,10,1,1,7,7,19,35,31,0,403,0,0
6447,6447,30,0.2603498421106965,1,1,37,2,1,1,2,1,1,1,1,1,5,15,33,38,44,404,0,0
6448,6448,30,0.3892796936305926,1,1,21,1,1,1,1,1,8,1,1,1,1,18,30,38,75,405,0,0
6449,6449,30,0.488172983204992,1,2,21,7,1,1,1,1,2,1,1,2,2,11,29,38,16,406,0,0
6450,6450,30,0.4492871471021893,1,2,37,3,1,1,4,1,2,1,1,2,2,13,29,38,3,407,0,0
6451,6451,30,0.5168336566977262,1,2,21,3,1,1,4,1,2,1,1,2,2,12,22,51,167,408,0,0
6452,6452,30,0.421455151453264,1,1,79,1,1,1,1,1,1,1,1,1,2,16,15,24,172,409,0,0
6453,6453,30,0.3248972001369507,1,1,79,1,1,1,1,1,10,1,1,7,2,17,15,24,0,410,0,0
6454,6454,30,0.417935390152547,1,1,79,1,1,1,1,1,1,1,1,1,7,19,14,24,27,411,0,0
6455,6455,30,0.4027304564364781,1,1,79,1,1,1,1,1,1,1,1,1,5,18,12,34,47,412,0,0
6456,6456,30,0.5395840117062823,1,2,37,3,1,1,4,1,2,1,1,2,4,15,11,34,21,413,0,0
6457,6457,30,0.4779440811646806,1,2,37,8,1,1,2,1,2,1,1,2,3,14,10,34,23,414,0,0
6458,6458,30,0.3623039036915807,1,1,21,1,1,1,1,1,1,1,1,1,3,18,10,34,4,415,0,0
6459,6459,30,0.344730803009023,1,1,21,1,1,1,1,1,1,1,1,1,1,18,9,34,24,416,0,0
6460,6460,30,0.3141949493996269,1,1,21,1,1,1,1,1,1,1,1,1,1,18,9,34,0,417,0,0
6461,6461,30,0.4747821050875491,1,1,21,1,1,1,1,1,1,1,1,1,2,12,8,34,18,418,0,0
6462,6462,30,0.4485724498237955,1,1,21,1,1,1,1,1,1,1,1,1,2,12,8,34,0,419,0,0
6463,6463,30,0.3149744647540289,1,1,21,1,1,1,1,1,10,1,1,7,2,20,8,34,8,420,0,0
6464,6464,30,0.3563729156759663,1,1,21,1,1,1,1,1,1,1,1,1,2,20,8,34,0,421,0,0
6465,6465,30,0.4492871471021893,1,2,21,3,1,1,4,1,2,1,1,2,7,12,7,34,16,422,0,0
6466,6466,30,0.4732539929035116,1,1,21,1,1,1,1,1,50,1,1,6,2,12,1,1,144,423,0,0
6467,6467,30,0.4592805716360608,1,1,21,1,1,1,1,1,8,1,1,1,2,15,1,1,3,424,0,0
6468,6468,30,0.3487258481111268,1,1,21,1,1,1,1,1,8,1,1,1,2,16,1,1,2,425,0,0
6469,6469,30,0.3192133491500726,1,1,21,1,1,1,1,1,1,1,1,1,2,18,1,1,2,426,0,0
6470,6470,31,0.3876771200456198,1,2,52,3,1,1,6,1,2,1,23,2,4,12,354,50,-1,1,1,0
6471,6471,31,0.5109220915152267,1,2,52,3,1,1,6,1,2,1,23,2,6,12,342,42,288,2,1,0
6472,6472,31,0.4065418680066658,1,2,52,3,1,1,6,1,2,1,23,2,6,12,342,42,0,3,1,0
6473,6473,31,0.3488379638169017,1,2,52,3,1,1,6,1,2,1,23,2,5,18,334,48,198,4,1,0
6474,6474,31,0.5109220915152267,1,2,52,3,1,1,6,1,2,1,23,2,4,12,326,46,186,5,1,0
6475,6475,31,0.4768106576167108,1,2,52,3,1,1,6,1,2,1,23,2,4,12,326,46,0,6,1,0
6476,6476,31,0.3363445046218684,1,2,52,3,1,1,6,1,2,1,23,2,1,10,324,46,46,7,1,0
6477,6477,31,0.2589723745861205,1,2,52,3,1,1,6,1,2,1,23,2,3,18,318,20,152,8,1,0
6478,6478,31,0.5109220915152267,1,2,52,3,1,1,6,1,2,1,23,2,3,18,311,36,168,9,1,0
6479,6479,31,0.4720331392724817,1,2,52,3,1,1,6,1,2,1,23,2,3,18,311,36,0,10,1,0
6480,6480,31,0.3488379638169017,1,2,52,3,1,1,6,1,2,1,23,2,1,18,303,32,192,11,1,0
6481,6481,31,0.5109220915152267,1,2,52,3,1,1,6,1,2,1,23,2,3,18,297,33,144,12,1,0
6482,6482,31,0.452907486049819,1,2,52,3,1,1,6,1,2,1,23,2,3,18,297,33,0,13,1,0
6483,6483,31,0.5109220915152267,1,2,52,3,1,1,6,1,2,1,23,2,1,18,282,35,360,14,1,0
6484,6484,31,0.4610518446969708,1,2,52,3,1,1,6,1,2,1,23,2,1,18,282,35,0,15,1,0
6485,6485,31,0.5109220915152267,1,2,52,3,1,1,6,1,2,1,23,2,1,18,268,43,336,16,1,0
6486,6486,31,0.4768106576167108,1,2,52,3,1,1,6,1,2,1,23,2,1,18,268,43,0,17,1,0
6487,6487,31,0.4909103439355174,1,2,52,3,1,1,6,1,2,1,23,2,1,18,261,8,168,18,1,0
6488,6488,31,0.4768106576167108,1,2,52,3,1,1,6,1,2,1,23,2,6,18,251,2,240,19,1,0
6489,6489,31,0.4768106576167108,1,2,52,3,1,1,6,1,2,1,23,2,6,18,251,2,0,20,1,0
6490,6490,31,0.3676867203808272,1,2,52,3,1,1,6,1,2,1,23,2,6,12,244,44,162,21,1,0
6491,6491,31,0.5115420723228649,1,2,52,3,1,1,6,1,2,1,23,2,5,18,236,21,198,22,1,0
6492,6492,31,0.5109220915152267,1,2,52,3,1,1,6,1,2,1,23,2,4,12,221,7,354,23,1,0
6493,6493,31,0.434383198864982,1,2,52,3,1,1,6,1,2,1,23,2,4,12,221,7,0,24,1,0
6494,6494,31,0.5109220915152267,1,2,52,3,1,1,4,1,2,1,23,2,1,10,205,22,382,25,1,0
6495,6495,31,0.4768106576167108,1,2,52,3,1,1,4,1,2,1,23,2,1,10,205,22,0,26,1,0
6496,6496,31,0.3202481694450788,1,2,52,3,1,1,4,1,2,1,23,2,2,16,197,10,198,27,1,0
6497,6497,31,0.3363445046218684,1,2,52,3,1,1,4,1,2,1,23,2,5,18,194,11,74,28,1,0
6498,6498,31,0.5109220915152267,1,2,52,3,1,1,4,1,2,1,23,2,1,18,191,11,72,29,1,0
6499,6499,31,0.4473854438589881,1,2,52,3,1,1,4,1,2,1,23,2,1,18,191,11,0,30,1,0
6500,6500,31,0.3363445046218684,1,2,52,3,1,1,4,1,2,1,23,2,1,18,184,3,168,31,1,0
6501,6501,31,0.5109220915152267,1,2,52,3,1,1,4,1,2,1,23,2,1,17,177,40,168,32,1,0
6502,6502,31,0.4640051119415281,1,2,52,3,1,1,4,1,2,1,23,2,1,17,177,40,0,33,1,0
6503,6503,31,0.3590500655756334,1,2,52,3,1,1,4,1,2,1,23,2,6,8,167,15,231,34,1,0
6504,6504,31,0.5109220915152267,1,2,52,3,1,1,4,1,2,1,23,2,6,18,160,5,178,35,1,0
6505,6505,31,0.4654254330729043,1,2,52,3,1,1,4,1,2,1,23,2,6,18,160,5,0,36,1,0
6506,6506,31,0.5109220915152267,1,2,52,3,1,1,4,1,2,1,23,2,3,8,143,23,398,37,1,0
6507,6507,31,0.4473854438589881,1,2,52,3,1,1,4,1,2,1,23,2,3,8,143,23,0,38,1,0
6508,6508,31,0.5109220915152267,1,2,52,3,1,1,4,1,2,1,23,2,1,18,142,23,34,39,1,0
6509,6509,31,0.4640051119415281,1,2,52,3,1,1,4,1,2,1,23,2,1,18,142,23,0,40,1,0
6510,6510,31,0.4768106576167108,1,2,52,3,1,1,4,1,2,1,23,2,3,10,129,14,304,41,1,0
6511,6511,31,0.3676867203808272,1,2,52,3,1,1,4,1,2,1,23,2,1,18,121,12,200,42,1,0
6512,6512,31,0.4707723832044416,1,2,52,3,1,1,4,1,2,1,23,2,1,18,114,41,168,43,1,0
6513,6513,31,0.4265442702066148,1,2,52,3,1,1,4,1,2,1,23,2,2,14,106,16,189,44,1,0
6514,6514,31,0.5162697499113479,1,2,52,3,1,1,4,1,2,1,23,2,1,18,100,29,147,45,1,0
6515,6515,31,0.4768106576167108,1,2,52,3,1,1,4,1,2,1,23,2,7,11,98,29,41,46,1,0
6516,6516,31,0.3876771200456198,1,2,52,3,1,1,4,1,2,1,23,2,3,18,94,17,103,47,1,0
6517,6517,31,0.5162697499113479,1,2,11,3,1,1,4,1,2,1,23,2,4,9,88,49,135,48,1,0
6518,6518,31,0.4768106576167108,1,2,11,3,1,1,4,1,2,1,23,2,4,9,88,49,0,49,1,0
6519,6519,31,0.5162697499113479,1,2,11,3,1,1,4,1,2,1,23,2,3,18,87,49,33,50,1,0
6520,6520,31,0.4218678420639293,1,1,11,2,1,1,2,1,57,1,2,9,3,19,80,25,169,51,1,0
6521,6521,31,0.4139596849703774,1,1,11,2,1,1,2,1,25,1,23,6,2,13,78,25,42,52,1,0
6522,6522,31,0.3487258481111268,1,1,11,2,1,1,2,1,16,1,23,9,2,16,78,25,3,53,1,0
6523,6523,31,0.344168835825732,1,1,11,2,1,1,2,1,3,1,23,4,1,20,65,26,316,54,1,0
6524,6524,31,0.3590500655756334,1,2,11,3,1,1,4,1,2,1,23,2,1,13,58,45,161,55,1,0
6525,6525,31,0.3487258481111268,1,1,11,2,1,1,2,1,63,1,23,9,1,14,58,45,1,56,1,0
6526,6526,31,0.3590500655756334,1,2,11,3,1,1,4,1,2,1,23,2,4,18,53,47,124,57,1,0
6527,6527,31,0.4640051119415281,1,2,11,3,1,1,4,1,2,1,23,2,3,16,52,47,23,58,1,0
6528,6528,31,0.3830031278233038,1,1,11,2,1,1,2,1,5,1,23,4,2,13,50,47,44,59,1,0
6529,6529,31,0.3018869794606233,1,1,11,2,1,1,2,1,14,1,23,6,7,14,49,47,25,60,1,0
6530,6530,31,0.3363445046218684,1,2,11,3,1,1,4,1,2,1,23,2,5,12,47,30,46,61,1,0
6531,6531,31,0.315382567586094,1,1,11,2,1,1,2,1,17,1,23,15,5,12,47,30,0,62,1,0
6532,6532,31,0.3068341366085694,1,1,11,2,1,1,2,1,1,1,23,1,5,18,47,30,6,63,1,0
6533,6533,31,0.3590500655756334,1,1,11,2,1,1,2,1,3,1,23,4,2,13,43,30,91,64,1,0
6534,6534,31,0.3247253350957912,1,1,11,2,1,1,2,1,25,1,23,6,2,16,43,30,3,65,1,0
6535,6535,31,0.3068341366085694,1,1,11,2,1,1,2,1,1,1,23,1,2,16,43,30,0,66,1,0
6536,6536,31,0.2407543780243726,1,1,11,2,1,1,2,1,1,1,23,1,2,16,43,30,0,67,1,0
6537,6537,31,0.4236674797452692,1,2,11,3,1,1,4,1,2,1,23,2,7,11,42,30,19,68,1,0
6538,6538,31,0.4640051119415281,1,2,11,3,1,1,4,1,2,1,23,2,1,12,37,31,121,69,1,0
6539,6539,31,0.4473854438589881,1,2,11,3,1,1,4,1,2,1,23,2,1,12,37,31,0,70,1,0
6540,6540,31,0.3397381560393493,1,1,11,2,1,1,2,1,3,1,23,4,2,15,36,31,28,71,1,0
6541,6541,31,0.3561767130562401,1,1,11,2,1,1,2,1,5,1,23,4,7,16,35,31,25,72,1,0
6542,6542,31,0.4174296490701401,1,2,11,3,1,1,4,1,2,1,23,2,6,18,34,38,26,73,1,0
6543,6543,31,0.4236674797452692,1,2,11,3,1,1,4,1,2,1,23,2,1,18,30,38,96,74,1,0
6544,6544,31,0.3626657374105493,1,1,11,2,1,1,2,1,3,1,23,4,2,16,29,38,22,75,1,0
6545,6545,31,0.3588630190955319,1,1,11,2,1,1,2,1,1,1,23,1,7,14,28,38,22,76,1,0
6546,6546,31,0.2589723745861205,1,2,11,3,1,1,4,1,2,1,23,2,6,18,27,51,28,77,1,0
6547,6547,31,0.3647283484971313,1,1,11,2,1,1,2,1,102,1,2,6,6,19,27,51,1,78,1,0
6548,6548,31,0.4768106576167108,1,2,11,3,1,1,4,1,2,1,23,2,1,10,23,51,87,79,1,0
6549,6549,31,0.3770977084923556,1,1,11,2,1,1,2,1,102,1,2,6,2,14,22,51,28,80,1,0
6550,6550,31,0.3602509025075373,1,1,11,2,1,1,2,1,102,1,2,6,3,18,17,24,124,81,1,0
6551,6551,31,0.4480010292394109,1,1,11,2,1,1,2,1,102,1,2,6,7,10,14,24,64,82,1,0
6552,6552,31,0.4265162202724775,1,1,11,2,1,1,2,1,17,1,23,15,7,12,14,24,2,83,1,0
6553,6553,31,0.3477065970237077,1,1,11,2,1,1,2,1,3,1,23,4,7,13,14,24,1,84,1,0
6554,6554,31,0.3574399362663987,1,1,11,2,1,1,2,1,1,1,23,1,7,14,14,24,1,85,1,0
6555,6555,31,0.4065418680066658,1,2,11,3,1,1,4,1,2,1,23,2,4,8,11,34,66,86,1,0
6556,6556,31,0.4174296490701401,1,1,11,2,1,1,2,1,93,1,23,7,1,12,9,34,51,87,1,0
6557,6557,31,0.2780907446429073,1,1,11,2,1,1,2,1,1,1,23,1,1,18,9,34,7,88,1,0
6558,6558,31,0.3676867203808272,1,1,11,2,1,1,2,1,3,1,23,4,2,16,8,34,21,89,1,0
6559,6559,31,0.3257487171152323,1,1,11,2,1,1,2,1,1,1,23,1,2,16,8,34,1,90,1,0
6560,6560,31,0.3507104362033443,1,1,11,2,1,1,2,1,1,1,23,1,7,13,7,34,21,91,1,0
6561,6561,31,0.3287114288017898,1,1,11,2,1,1,2,1,1,1,23,1,7,13,7,34,0,92,1,0
6562,6562,31,0.2266741054069907,1,1,11,2,1,1,2,1,10,1,23,7,7,13,7,34,0,93,1,0
6563,6563,31,0.2800325955723027,1,1,11,2,1,1,2,1,1,1,23,1,7,13,7,34,0,94,1,0
6564,6564,31,0.3488379638169017,1,2,11,3,1,1,4,1,2,1,23,2,6,8,6,1,19,95,1,0
6565,6565,31,0.2437478286282001,1,1,11,2,1,1,2,1,1,1,2,1,5,18,5,1,34,96,1,0
6566,6566,31,0.2632497887405087,1,1,11,2,1,1,2,1,1,1,23,1,4,18,4,1,24,97,1,0
6567,6567,31,0.3432112795376783,1,1,11,2,1,1,2,1,14,1,23,6,3,12,3,1,18,98,1,0
6568,6568,31,0.3098306620304514,1,1,11,2,1,1,2,1,102,1,2,6,1,10,2,1,22,99,1,0
6569,6569,31,0.374287089965815,1,1,11,2,1,1,2,1,1,1,23,1,1,12,2,1,1,100,1,0
6570,6570,31,0.2383996034851978,1,1,11,2,1,1,2,1,1,1,23,1,1,13,2,1,1,101,1,0
6571,6571,31,0.2324874148808143,1,1,11,2,1,1,2,1,5,1,23,4,1,13,2,1,0,102,1,0
6572,6572,33,0.4348929976271496,1,1,5,2,1,1,2,1,24,1,2,10,6,13,272,43,-1,1,1,0
6573,6573,33,0.5946198205801868,1,1,5,2,1,1,2,1,4,1,2,3,5,9,271,43,20,2,1,0
6574,6574,33,0.4756538676902798,1,3,5,11,2,2,2,2,9,1,30,2,3,4,248,2,547,3,1,0
6575,6575,33,0.5168336566977262,1,3,5,11,2,2,2,2,9,1,30,2,5,7,215,13,795,4,1,0
6576,6576,33,0.5725653466349411,1,3,5,11,2,1,2,2,9,1,30,2,1,9,177,40,915,5,1,0
6577,6577,33,0.4779440811646806,1,2,5,8,1,1,2,1,2,1,2,2,4,3,95,17,1962,6,1,0
6578,6578,33,0.5704476698750122,1,7,5,8,1,1,2,1,108,1,2,2,4,3,95,17,0,7,1,0
6579,6579,33,0.4279291848265737,1,1,5,2,1,1,2,1,26,1,2,14,3,4,94,17,25,8,1,0
6580,6580,34,0.5395840117062823,1,3,9,5,1,1,6,1,9,1,1,2,1,10,352,50,-1,1,0,0
6581,6581,34,0.5465541278858679,1,1,9,1,1,1,1,1,25,1,32,6,7,13,350,50,51,2,0,0
6582,6582,34,0.6758110034780949,1,2,9,3,1,1,6,1,2,1,32,2,6,8,349,39,19,3,0,0
6583,6583,34,0.6401234918661793,1,2,9,3,1,1,6,1,2,1,32,2,5,9,348,39,24,4,0,0
6584,6584,34,0.4156874659213854,1,1,9,2,1,1,2,1,39,1,32,7,4,14,340,42,198,5,0,0
6585,6585,34,0.3530444316672686,1,1,9,1,1,1,1,1,1,1,32,1,3,17,332,48,194,6,0,0
6586,6586,34,0.6706276089050295,1,2,9,3,1,1,6,1,2,1,32,2,1,8,331,48,16,7,0,0
6587,6587,34,0.3563729156759663,1,1,9,1,1,2,1,1,74,1,2,12,2,16,330,48,32,8,0,0
6588,6588,34,0.4436981316568628,1,1,9,2,1,1,2,1,30,1,32,10,2,17,330,48,1,9,0,0
6589,6589,34,0.3590500655756334,1,1,9,1,1,1,1,1,5,1,32,4,2,18,330,48,0,10,0,0
6590,6590,34,0.5168336566977262,1,1,9,1,1,1,1,1,69,1,32,24,7,15,329,48,21,11,0,0
6591,6591,34,0.6443264507956604,1,2,9,3,1,1,6,1,2,1,32,2,1,8,317,20,281,12,0,0
6592,6592,34,0.6849305236357713,1,2,9,3,1,1,6,1,2,1,32,2,3,11,311,36,147,13,0,0
6593,6593,34,0.6431573812704424,1,2,9,3,1,1,6,1,2,1,32,2,3,11,311,36,0,14,0,0
6594,6594,34,0.2975890792412704,1,1,9,13,1,2,6,1,20,1,1,11,4,8,291,28,477,15,0,0
6595,6595,34,0.2589723745861205,1,1,9,13,1,2,6,1,20,1,1,11,4,8,291,28,0,16,0,0
6596,6596,34,0.2975890792412704,1,1,9,13,1,2,6,1,20,1,1,11,4,8,291,28,0,17,0,0
6597,6597,34,0.4654254330729043,1,3,9,1,1,2,1,1,12,1,1,8,4,8,291,28,0,18,0,0
6598,6598,34,0.629892844401668,1,3,9,10,1,2,1,2,11,1,1,8,4,15,284,35,175,19,0,0
6599,6599,34,0.629892844401668,1,3,9,10,1,2,1,2,11,1,1,8,4,15,284,35,0,20,0,0
6600,6600,34,0.6649162245697586,1,2,9,3,1,1,6,1,2,1,32,2,4,16,284,35,1,21,0,0
6601,6601,34,0.3750293947959247,1,1,9,2,1,1,2,1,1,1,32,1,2,10,281,35,65,22,0,0
6602,6602,34,0.37856744206304,1,1,9,1,1,1,1,1,1,1,32,1,2,16,281,35,6,23,0,0
6603,6603,34,0.5682469293357792,1,3,9,10,1,2,1,2,11,1,1,8,5,15,271,43,239,24,0,0
6604,6604,34,0.3788961711348285,1,1,9,1,1,1,1,1,1,1,32,1,4,16,270,43,25,25,0,0
6605,6605,34,0.4433770360591112,1,2,9,3,1,1,6,1,2,1,32,2,3,9,269,43,17,26,0,0
6606,6606,34,0.565956341860398,1,2,9,3,1,1,6,1,2,1,32,2,3,9,269,43,0,27,0,0
6607,6607,34,0.3591433555257541,1,1,9,1,1,1,1,1,3,1,32,4,7,14,259,8,245,28,0,0
6608,6608,34,0.3904656221373496,1,1,9,1,1,1,1,1,1,1,32,1,7,15,259,8,1,29,0,0
6609,6609,34,0.3255794443109327,1,1,9,1,1,1,1,1,14,1,32,6,7,15,259,8,0,30,0,0
6610,6610,34,0.2731363028146871,1,1,9,1,1,1,1,1,10,1,32,7,5,8,257,19,41,31,0,0
6611,6611,34,0.4503704783933137,1,3,9,5,1,1,6,1,9,1,1,2,1,8,247,2,240,32,0,0
6612,6612,34,0.6553231918630412,1,2,9,3,1,1,6,1,2,1,32,2,3,8,234,21,312,33,0,0
6613,6613,34,0.6849305236357713,1,2,9,3,1,1,6,1,2,1,32,2,4,10,221,7,313,34,0,0
6614,6614,34,0.646035618122452,1,2,9,3,1,1,6,1,2,1,32,2,4,10,221,7,0,35,0,0
6615,6615,34,0.6849305236357713,1,2,9,3,1,1,6,1,2,1,32,2,3,8,220,7,22,36,0,0
6616,6616,34,0.6048503589381865,1,2,9,3,1,1,6,1,2,1,32,2,3,8,220,7,0,37,0,0
6617,6617,34,0.2637622479375371,1,1,9,13,1,2,6,1,44,1,1,5,3,14,220,7,6,38,0,0
6618,6618,34,0.3876771200456198,1,1,9,13,1,2,6,1,44,1,1,5,3,14,220,7,0,39,0,0
6619,6619,34,0.2271561104237001,1,1,9,1,1,2,1,1,97,1,1,6,4,21,207,22,318,40,0,0
6620,6620,34,0.3876771200456198,1,2,9,3,1,1,4,1,2,1,32,2,2,21,197,10,240,41,0,0
6621,6621,34,0.3488379638169017,1,2,9,3,1,1,4,1,2,1,32,2,2,21,197,10,0,42,0,0
6622,6622,34,0.4779440811646806,1,3,9,10,1,2,1,2,11,1,1,8,5,12,194,11,63,43,0,0
6623,6623,34,0.5293450094533709,1,1,9,1,1,2,1,1,37,1,1,18,7,14,182,3,290,44,0,0
6624,6624,34,0.629892844401668,1,3,9,5,1,1,4,1,9,1,1,2,6,9,181,40,20,45,0,0
6625,6625,34,0.629892844401668,1,3,9,5,1,1,4,1,9,1,1,2,6,9,181,40,0,46,0,0
6626,6626,34,0.629892844401668,1,3,9,5,1,1,4,1,9,1,1,2,5,11,180,40,26,47,0,0
6627,6627,34,0.5179172383161362,1,3,9,5,1,1,4,1,9,1,1,2,5,12,180,40,1,48,0,0
6628,6628,34,0.5293450094533709,1,5,9,17,2,2,1,2,37,1,1,18,3,9,178,40,45,49,0,0
6629,6629,34,0.5406676290951777,1,3,9,5,1,1,4,1,9,1,1,2,1,9,177,40,24,50,0,0
6630,6630,34,0.6687876563934704,1,2,9,3,1,1,4,1,2,1,32,2,5,9,173,6,96,51,0,0
6631,6631,34,0.4625183712107729,1,1,9,1,1,1,1,1,38,1,32,9,4,15,172,6,30,52,0,0
6632,6632,34,0.3769621676243463,1,1,9,1,1,1,1,1,3,1,32,4,4,15,172,6,0,53,0,0
6633,6633,34,0.3875648922240645,1,1,9,1,1,1,1,1,45,1,32,11,4,16,172,6,1,54,0,0
6634,6634,34,0.4870872090105099,1,1,9,2,1,1,2,1,39,1,32,7,4,16,172,6,0,55,0,0
6635,6635,34,0.6805558208606486,1,2,9,3,1,1,4,1,2,1,32,2,7,20,168,6,100,56,0,0
6636,6636,34,0.2975890792412704,1,1,9,13,1,2,4,1,20,1,1,11,6,9,167,15,13,57,0,0
6637,6637,34,0.2206300392047199,1,1,9,1,1,2,1,1,29,1,1,6,5,10,166,15,25,58,0,0
6638,6638,34,0.3876771200456198,1,1,9,1,1,2,1,1,29,1,1,6,5,10,166,15,0,59,0,0
6639,6639,34,0.3942801556025129,1,1,9,1,1,1,1,1,1,1,32,1,5,16,166,15,5,60,0,0
6640,6640,34,0.4111534056277233,1,1,9,1,1,1,1,1,1,1,32,1,4,16,165,15,24,61,0,0
6641,6641,34,0.2584140227945348,1,1,9,1,1,2,1,1,29,1,1,6,3,10,164,15,18,62,0,0
6642,6642,34,0.2589723745861205,1,1,9,1,1,2,1,1,29,1,1,6,5,15,159,5,125,63,0,0
6643,6643,34,0.2217196635787704,1,1,9,1,1,2,1,1,29,1,1,6,4,12,158,5,20,64,0,0
6644,6644,34,0.7067395457757755,1,2,9,3,1,1,4,1,2,1,32,2,3,12,150,37,192,65,0,0
6645,6645,34,0.2913970202708266,1,1,9,1,1,2,1,1,29,1,1,6,3,12,143,23,169,66,0,0
6646,6646,34,0.3270848252862208,1,1,9,1,1,2,1,1,29,1,1,6,3,15,143,23,3,67,0,0
6647,6647,34,0.3876771200456198,1,1,9,1,1,2,1,1,29,1,1,6,5,15,138,9,121,68,0,0
6648,6648,34,0.3876771200456198,1,1,9,13,1,2,4,1,44,1,1,5,5,16,117,41,504,69,0,0
6649,6649,34,0.6412071688777988,1,3,9,5,1,1,4,1,9,1,1,2,1,13,107,16,237,70,0,0
6650,6650,34,0.3517833922594131,1,1,9,1,1,1,1,1,1,1,32,1,1,17,107,16,4,71,0,0
6651,6651,34,0.4537254111925033,1,1,9,1,1,1,1,1,16,1,32,9,2,17,106,16,24,72,0,0
6652,6652,34,0.362226315493335,1,1,9,1,1,1,1,1,3,1,32,4,2,17,106,16,0,73,0,0
6653,6653,34,0.4178896015803832,1,1,9,1,1,1,1,1,15,1,32,5,2,18,106,16,1,74,0,0
6654,6654,34,0.3247253350957912,1,1,9,1,1,2,1,1,71,1,2,12,7,21,105,16,27,75,0,0
6655,6655,34,0.3488379638169017,1,1,9,13,1,2,4,1,44,1,1,5,4,15,102,29,65,76,0,0
6656,6656,34,0.2975890792412704,1,1,9,13,1,2,4,1,20,1,1,11,6,13,97,17,118,77,0,0
